target,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100,var_101,var_102,var_103,var_104,var_105,var_106,var_107,var_108,var_109,var_110,var_111,var_112,var_113,var_114,var_115,var_116,var_117,var_118,var_119,var_120,var_121,var_122,var_123,var_124,var_125,var_126,var_127,var_128,var_129,var_130,var_131,var_132,var_133,var_134,var_135,var_136,var_137,var_138,var_139,var_140,var_141,var_142,var_143,var_144,var_145,var_146,var_147,var_148,var_149,var_150,var_151,var_152,var_153,var_154,var_155,var_156,var_157,var_158,var_159,var_160,var_161,var_162,var_163,var_164,var_165,var_166,var_167,var_168,var_169,var_170,var_171,var_172,var_173,var_174,var_175,var_176,var_177,var_178,var_179,var_180,var_181,var_182,var_183,var_184,var_185,var_186,var_187,var_188,var_189,var_190,var_191,var_192,var_193,var_194,var_195,var_196,var_197,var_198,var_199
1.0,11.5504,-0.5007,9.2875,10.9408,10.2139,-11.9326,5.58,22.2734,1.5564,8.0946,0.7507,2.6584,14.1272,5.0919,7.0582,14.0266,9.3026,-19.5254,26.0285,12.8496,7.2147,20.7549,2.4994,2.797,19.6957,13.8321,-10.0244,0.4681,6.0663,3.2618,-19.1086,8.8586,-2.4111,5.909,10.8133,-0.9375,-0.7192,7.5137,3.8863,5.0339,0.9644,24.7552,10.3123,12.2201,10.615,-35.1132,7.4146,-17.3413,5.5752,25.0011,12.7245,-3.867,-3.9782,6.7086,9.7449,11.3142,18.848,6.1937,7.0507,7.945,5.8752,12.059,-0.0992,1.4066,8.3385,0.622,4.0257,25.0855,5.018,-9.7195,20.3904,0.9821,-3.5084,18.5046,26.3954,26.434,7.7269,21.5904,5.5748,15.2186,-4.2123,18.105,-9.7834,-3.1574,0.3746,16.2028,-1.5966,9.6903,6.5996,-1.5183,-24.161,6.993,13.4396,9.5645,14.1599,0.1868,9.6187,14.1713,2.2059,-0.9428,0.7254,11.7163,25.3483,1.2274,12.6102,5.5914,6.7733,31.9244,14.226,15.3041,9.8905,6.4139,5.1993,12.7809,2.7758,-1.4871,3.923,30.7989,-22.9831,3.2123,37.443,13.6387,-3.5268,11.7244,1.8572,12.8175,13.3889,-5.5433,3.0479,14.2149,11.4923,-0.6195,10.6428,7.3933,0.0778,13.0929,18.7687,11.6246,1.5463,-5.6802,4.3603,-10.0974,8.1215,16.302,7.8792,8.645,5.0452,-1.4257,3.8028,7.6715,15.0144,18.2123,10.788,17.1481,7.3952,0.5123,11.6431,-4.7499,19.0829,8.9784,22.0628,5.7666,5.1514,8.7029,-11.1161,15.3389,2.6028,6.4373,5.8916,5.603,2.7766,1.1076,36.8867,-2.6998,6.1286,11.9056,-14.0697,10.8592,-1.7339,7.9369,-7.057,12.1093,-11.8858,17.3064,13.5409,-11.4359,9.2743,-25.8787,17.0609,-1.2591,3.8316,3.2585,2.0284,7.3298,15.8638,-1.1837,-3.3135,10.115,13.2987,-23.7477
1.0,9.9514,-5.8102,8.8679,7.2152,11.3739,12.6472,7.2074,10.5129,-1.8217,7.3924,-1.9217,2.5841,13.8454,4.3638,5.4376,14.2012,8.11,-11.0253,15.8759,9.1024,11.633,19.5251,4.7846,2.4279,8.6921,14.3184,-5.4628,-1.3476,6.1601,4.227,-1.1005,9.1392,1.8536,17.4616,11.3881,12.2791,-0.7929,6.6997,10.1597,1.9725,5.3687,8.8273,10.4271,11.6255,16.1128,-36.884,17.3021,-20.4196,37.7812,21.7613,14.1239,8.2227,-2.9444,7.2975,-12.7224,21.3551,22.5346,4.5756,7.2241,9.3247,10.3446,-9.88,-1.0979,-4.9275,8.7315,-2.905,6.7656,25.5373,5.0058,-1.4573,1.2338,0.7969,0.8905,22.9395,19.1199,18.0378,-10.3265,18.5858,1.9088,15.546,17.4035,14.685,-1.2714,11.5248,-6.5759,22.7163,-1.0365,0.9128,4.9635,0.8789,-19.6883,7.0976,12.5286,10.357,9.868,0.4618,14.248,6.8769,2.0359,0.4265,5.9868,19.2048,10.0551,1.7416,14.7326,3.8297,5.2304,31.7368,14.2708,13.945,9.9053,6.2915,3.4397,1.7435,5.447,1.4435,3.7065,11.665,-32.4387,9.2399,12.2769,7.6461,-4.928,11.7785,8.0974,11.9775,12.3502,-2.343,-0.7338,12.3996,12.5222,0.3704,6.8561,6.8381,-7.122,0.6621,32.4759,12.8881,3.2848,10.9294,10.9729,18.1867,9.9343,14.4705,8.848,7.1566,7.4312,-4.5771,3.7149,6.0381,16.5199,1.433,3.2509,19.3981,8.9313,-4.4677,12.3758,-5.0241,15.514,2.1537,27.2998,5.5279,5.7959,9.1641,0.93,18.7008,2.606,-12.864,0.9249,6.0304,6.973,1.7972,19.9423,-7.8758,21.223,14.2073,-3.6757,7.3368,-4.4621,0.2854,-0.4354,9.4304,6.3347,4.2178,34.2682,-1.9415,10.7997,7.5689,25.7293,0.1332,1.318,6.3181,1.7078,-3.6857,16.5075,-1.4522,-6.1931,8.5723,19.6433,-6.3333
1.0,17.7763,7.1759,11.6859,7.5418,11.8199,-5.3987,3.6812,14.2184,0.2299,6.3503,4.7688,-3.2467,13.9925,10.6901,4.878,14.1548,8.8101,-14.2787,32.435,22.0119,9.6139,13.6526,3.7068,3.2137,10.8971,13.5018,2.235,-0.5436,6.3794,9.0419,-13.5242,14.3215,-1.9758,11.093,11.5298,-4.9829,3.0461,8.1774,10.4518,8.0279,6.2625,2.0409,10.8037,11.0884,5.1201,-17.6657,6.8686,-25.9982,10.9564,16.5486,12.4344,6.9112,7.2652,5.2212,5.3633,5.7233,13.6359,6.4851,2.9142,8.5518,6.7679,-23.3666,2.6834,-0.3037,6.8762,1.8592,7.3314,24.8789,5.0241,-8.8646,22.7794,1.1642,-2.7439,19.3605,33.307,18.7986,-7.6146,23.8694,3.565,12.7001,-2.5977,16.6369,4.1303,-5.4485,-9.737,13.3354,8.7368,14.9527,8.3799,2.3779,13.3026,6.9251,4.4667,10.7932,14.4515,0.3702,7.4594,28.7203,0.5222,-0.7098,9.1866,19.5448,18.7852,1.5972,11.4412,3.8244,7.1121,6.6863,13.9594,12.8372,4.5033,6.7288,5.6368,6.1672,2.9682,-4.2636,0.7523,26.8996,-0.0071,1.0471,23.5208,12.3114,-1.1946,12.2137,8.3494,12.5481,13.4251,3.3048,-4.3288,20.8783,12.7069,0.1632,8.2806,7.7686,1.4052,1.9481,37.2723,14.9575,-0.851,19.2297,5.4247,8.9093,14.4573,9.97,9.8406,6.7833,13.0307,9.3619,4.0621,-6.7641,16.4141,12.0657,11.361,17.5943,-3.4365,-5.7807,11.5295,-10.1969,26.5289,9.7796,16.9,5.4117,6.7513,15.4172,-9.1588,15.62,2.8539,10.3924,8.6564,6.3735,8.2809,-6.5911,18.5156,-0.8858,23.1802,16.189,6.9038,12.5651,-3.2294,4.6861,3.0857,7.9498,-2.3689,7.4511,-5.5721,-1.3377,11.1201,-23.8398,20.4545,0.6205,-2.6893,1.9902,1.3811,6.9542,19.6008,0.7586,11.2678,6.773,16.212,11.4439
0.0,8.4627,-1.5811,15.1593,4.5193,9.2788,-4.8203,6.5587,14.1961,-3.1203,6.0723,7.8055,3.4649,13.9081,11.6013,12.6455,14.5897,13.4035,5.1892,27.8898,29.1032,23.5653,18.4837,5.3944,4.3277,12.4485,13.5546,0.69,-0.4887,5.3363,3.8528,5.6452,6.4649,-0.5304,10.2002,12.1263,3.788,5.3437,1.6714,13.7423,4.3948,7.7464,1.4664,10.1048,11.6597,16.41,6.7512,9.2291,-14.6933,12.9856,14.803,13.355,5.7785,-6.312,5.5751,-0.5655,11.4159,13.0363,5.5531,9.3066,9.5316,12.9478,-17.9615,0.7507,-2.7909,7.8534,-0.1597,5.5816,5.5601,5.0251,-3.6833,20.6201,0.3275,-3.1466,24.0566,25.4306,18.502,11.3395,18.5386,5.1021,15.3851,-3.242,18.0869,-8.3623,-8.8121,1.2237,9.056,8.8207,15.7922,7.5996,2.2512,-15.0338,7.0948,9.7852,10.0518,10.3318,-0.8379,20.7802,34.5249,1.133,-4.1667,-2.3545,15.6988,19.2318,1.4136,14.3676,3.9519,6.5396,20.5373,14.4615,20.7928,8.7045,7.6918,3.7673,8.2104,2.6277,2.823,2.468,19.4457,-3.2996,5.9748,11.6889,9.8881,0.3658,13.1155,5.3422,12.4409,12.5977,2.6124,-6.986,9.2833,12.577,0.2393,7.4499,6.4996,9.0118,-12.6214,19.2124,13.2882,-9.9192,7.9593,-1.4113,-5.2501,20.498,10.6065,9.7648,0.3495,12.9822,-8.6238,3.8167,11.8571,15.1267,14.4705,10.0936,20.718,1.0787,-9.2404,13.9525,-6.7771,11.4651,4.6633,33.0898,5.6971,5.6421,3.5174,-12.809,18.6639,3.509,3.5064,5.3866,5.6523,4.5521,6.6792,13.9259,-5.0365,18.6832,11.5518,-13.111,11.27,1.0617,-0.3081,-7.6338,7.9344,-8.9572,14.2304,23.5957,-10.5399,7.9394,-21.1602,9.7675,1.7997,5.5182,7.6506,1.2498,6.3912,20.5811,0.331,-1.6383,8.9488,12.7948,8.4072
1.0,10.2867,3.5084,11.1245,7.8829,12.381,3.9481,5.8512,13.7257,-2.3362,9.0525,1.8965,-7.0783,14.0564,11.0936,10.9519,14.7771,6.9618,-3.2992,12.4023,2.8089,24.0245,19.7967,7.7479,2.8407,8.9715,13.4832,1.8322,-2.1187,6.4731,6.4399,-17.7925,9.1508,3.4053,18.4366,10.4016,4.305,1.2492,3.075,8.4277,-2.7026,-11.7487,-1.8972,10.0762,11.4741,15.1132,-6.7672,7.9978,-21.9554,16.2673,15.5771,11.9692,11.4525,-0.6189,7.809,-3.3398,6.634,21.5718,5.1448,-1.0985,8.868,12.705,11.1626,2.097,-1.7846,9.3849,7.0654,4.4505,8.2897,5.0334,-0.1588,41.9352,1.0524,3.0416,35.0196,24.004,3.7199,14.1973,18.6127,9.7338,14.3224,-0.0396,10.4951,-13.7153,-8.1438,-4.6863,17.2819,10.5718,22.3223,7.3275,-0.4367,-35.8113,6.7505,7.5467,10.7088,13.4602,-0.0907,16.7195,29.6748,0.4305,1.7947,8.1973,14.3228,30.3819,1.5875,14.847,5.8521,8.2293,14.5427,14.3592,17.512,6.8071,7.021,3.9243,15.6922,1.372,1.6587,3.5939,21.3359,-8.0306,-0.4909,24.5601,12.2569,1.1329,10.8439,5.2584,13.1837,12.3306,0.8667,4.4768,15.1516,11.6392,1.131,5.8408,6.7493,-12.3997,-3.3107,9.604,24.5887,-0.8992,1.6485,-2.1092,8.0317,8.7329,10.8229,8.3996,2.5268,7.7539,-10.4196,3.518,14.3387,13.2019,15.107,6.1296,20.2628,13.6865,-2.4485,12.8674,-2.3095,28.7442,3.9556,8.4769,5.2623,6.2819,5.8044,-0.5233,14.0988,3.1716,11.6452,4.7066,5.3575,-0.6134,-11.0977,13.409,0.4466,30.3374,15.7385,2.3579,10.1739,6.0873,3.7901,-5.1698,9.9204,-0.2165,15.2085,19.6917,-3.5644,10.6252,-4.9012,16.4425,-0.2573,-3.1945,6.2389,4.1843,2.6677,15.3054,-1.734,-5.0521,8.8315,18.0702,-13.2168
0.0,7.4991,-2.3339,13.1828,7.9733,9.2957,-1.283,3.6364,21.4011,-1.07,9.1809,8.0701,-7.5023,14.1039,10.575,8.6814,14.9307,5.6897,0.9782,14.3406,3.8785,19.4225,3.0492,5.8427,2.7157,14.9137,13.6723,-1.6357,-1.0351,6.4826,8.9903,0.2319,13.821,0.0533,15.3629,11.5403,9.521,6.455,6.0134,9.3527,8.9843,-17.7176,11.8699,10.4771,11.2302,15.8,28.6199,17.5733,-9.5858,17.586,10.5123,12.3617,7.2757,-6.7997,5.5351,-5.6069,14.6466,21.681,5.2571,-2.4886,8.7997,15.0932,-23.1297,-0.8024,3.087,6.9862,5.9483,5.7436,9.8596,5.0239,-1.2191,17.3287,0.7159,1.1062,21.4107,41.6365,14.17,14.2999,24.4484,4.432,13.2119,9.2167,13.2261,3.5862,-0.3971,-12.8278,16.648,10.1526,11.1976,8.6094,1.0836,-29.9991,7.0506,10.4758,10.0458,10.6531,-0.8812,1.7418,11.2107,1.7518,-3.5726,-7.9232,15.2248,21.5719,1.6976,11.8787,4.9409,5.8678,16.5817,14.1083,20.4638,0.1342,6.8963,3.3738,7.5242,3.7364,2.1524,1.1667,30.6255,-0.8783,8.3015,26.501,12.112,3.08,6.2244,3.5305,12.528,13.1407,-2.5807,3.4132,15.7657,12.9976,0.39,9.419,6.7886,-14.4096,-8.0787,21.0365,31.1703,3.0531,13.3559,10.5387,10.3759,21.7607,15.1674,7.8603,1.7763,8.6497,8.5678,4.1789,-4.5026,14.8783,17.7298,6.5491,13.4455,6.6109,8.5938,11.9285,-4.2644,19.3199,4.3674,22.5307,5.8497,5.9431,12.6255,-12.9255,20.3561,3.3127,-7.4545,2.9702,5.7742,-1.24,-1.0167,13.711,1.0731,29.361,10.9024,-10.5033,16.2717,15.4708,3.3219,-9.0057,9.1391,-3.1315,12.8177,2.1663,-4.0643,10.942,0.9624,10.0352,1.2705,-0.5966,4.9367,-0.0122,-4.0412,17.194,-1.636,6.5727,9.9498,12.1573,-16.4849
0.0,6.828,-0.5206,11.9764,4.4204,8.1274,0.8248,4.7562,21.3849,-1.7126,6.7175,5.6518,-7.779,13.7733,8.3704,5.3886,14.1535,9.085,-1.234,17.7238,16.1517,19.2471,26.8697,4.8039,3.0328,5.7702,14.0935,6.826,-2.5427,6.2707,4.4552,-9.0818,9.9029,-0.4659,9.7006,10.7204,3.9254,-0.0386,2.7865,9.1871,2.9289,-14.035,2.5248,10.6985,11.5958,8.7416,-43.8279,7.1688,-15.3856,33.761,25.2335,13.4441,24.9707,-1.0759,6.2992,-12.2819,5.0836,16.2349,6.0344,3.0291,8.32,8.3403,-27.5114,0.7694,-5.3352,5.9903,-5.2252,7.6665,6.8115,5.0279,-6.7522,43.0804,0.6813,2.5256,13.7963,31.7822,10.7744,-9.5028,15.1078,5.7273,14.3401,9.0991,15.2963,-1.3701,1.3496,1.4896,16.154,7.3693,8.5182,8.2872,1.6562,0.8292,6.8661,11.3745,9.9817,8.6713,-1.6032,20.2837,31.8128,2.8486,-1.1018,5.4913,15.0655,7.0224,1.727,10.7052,4.1772,11.7785,14.5307,14.2471,10.3191,6.1814,6.3836,1.9008,13.2795,5.1058,3.5709,0.016,36.0658,-5.4234,1.9422,22.5446,13.2731,-0.5677,5.3104,2.6752,13.1345,12.744,0.3038,0.3488,17.8965,12.9849,1.0167,9.0406,7.155,-5.7187,-12.4824,18.7014,26.3561,10.2355,13.4959,12.0211,-9.5961,14.4073,15.5208,8.8327,-0.2341,11.6164,-5.3302,4.0733,0.3301,19.0869,14.0202,4.7817,19.2368,3.1938,2.0365,12.4397,-7.3917,15.4009,6.8267,17.1048,5.4598,5.0617,7.9411,-6.5106,25.3325,3.2271,-12.456,2.1504,5.929,7.3923,-3.4988,22.759,-8.8432,13.9478,8.8288,1.3286,11.1709,-18.0306,3.4008,-3.9948,8.8183,4.421,1.6056,4.2467,-3.5763,8.3027,-31.2706,11.9585,-0.2186,2.5242,8.6302,-0.2092,-2.2923,15.6636,2.6939,-4.2853,10.151,16.3734,-10.0144
1.0,6.6511,2.8964,11.7126,7.5017,9.7897,-15.1863,4.1624,19.1963,-1.9347,5.5645,-2.1397,-6.3454,13.8662,1.6335,3.5493,15.0029,16.1047,0.262,4.0553,10.2403,16.3632,11.9555,12.6151,2.6548,3.7715,13.5261,1.7728,-0.2285,5.596,3.8091,-21.7846,8.7505,-3.3205,21.5754,11.318,3.7773,1.0435,4.8146,15.1994,2.9751,-10.4879,22.886,10.8476,11.9951,0.4954,-21.7019,9.4602,-29.4788,28.8658,14.7512,11.9965,12.0253,3.5768,5.2499,-11.4407,13.8746,18.8857,5.8032,3.2501,7.2418,14.8197,-19.9102,0.3527,0.8042,8.0071,1.885,6.0229,23.2967,5.0253,-7.5888,43.0453,0.9305,7.9398,16.388,20.1946,15.715,-7.4346,25.0176,5.1025,13.1585,-11.7626,17.1549,0.9607,1.9279,9.0723,17.1178,6.1523,12.4973,8.8823,1.1968,-4.28,7.389,12.2836,10.2688,16.2468,0.5411,14.8983,23.1962,1.749,0.4233,-6.6582,11.7874,27.6096,1.3099,13.006,3.7011,9.3448,15.3377,14.0716,9.6031,10.8099,6.2029,6.1697,2.2268,3.5614,1.3141,-0.5552,41.6091,-12.8727,1.8801,49.3534,11.0456,2.384,-7.3345,8.0549,12.5087,13.0455,4.7984,-3.806,10.8318,12.3972,-0.4713,8.0887,6.7681,7.6247,1.6023,47.8568,27.3801,10.8465,6.3225,-1.3999,-2.045,7.433,11.6395,7.6135,0.8141,4.2326,0.4606,3.6438,15.13,13.6692,14.7077,10.864,15.0582,4.4798,-6.2289,13.0167,-0.5346,11.8928,3.6566,20.2108,5.7796,6.1461,11.7572,1.842,24.1049,3.3262,-0.332,8.9238,6.0694,-2.7171,1.3532,10.2049,1.1384,31.3857,9.4693,-0.1749,11.1422,4.18,-0.9114,-5.806,8.1296,14.7075,4.6372,4.8294,-0.4999,8.2593,-11.8506,11.7453,0.5869,3.0094,5.3141,2.7314,6.5234,20.0457,-0.4682,-0.2985,8.7449,11.018,-8.3852
1.0,12.8319,3.3174,6.9722,10.4542,8.5292,-22.1783,5.2722,17.7714,6.0792,6.1847,4.5293,11.7235,13.8603,8.439,9.7894,14.0061,6.4129,-8.9733,4.0447,5.4307,21.3581,38.9218,4.0455,2.962,11.0874,13.8124,2.1843,-0.5118,6.0018,4.0442,-17.5909,8.5471,-1.9525,10.4575,10.3667,4.7683,10.5671,2.8596,4.2442,-0.5788,-10.9358,1.2856,11.7464,11.4272,10.9277,-29.4385,9.6407,-27.9946,9.0164,6.1836,11.326,9.205,1.5545,5.2698,12.4955,18.3253,14.9411,6.0135,2.2465,8.4036,12.9632,-3.8541,2.0346,-1.3513,4.8239,7.0341,8.2899,19.0104,5.024,-4.9381,41.3068,0.8977,6.0603,11.4551,18.9742,13.5443,19.0369,13.4706,8.6407,17.3664,1.9959,10.1628,7.4123,8.1835,-12.5016,12.2573,6.076,13.4737,11.3253,1.4166,-24.7172,6.6963,10.4749,10.3275,12.0197,-0.8189,23.6262,31.6271,0.6584,-1.8958,-13.0542,19.8303,28.6033,1.6107,9.4424,5.3458,10.6892,11.0008,14.4011,26.4492,1.1378,7.6578,2.5157,3.9856,1.2044,6.0551,0.1257,-2.5851,1.1574,-3.9325,6.0599,9.6273,-2.4602,13.7991,6.5499,12.8041,14.0137,2.6326,-0.7093,8.3595,13.0376,-0.1758,6.2556,7.239,7.0587,-0.354,17.5013,26.5128,12.3057,11.7745,10.2887,3.4094,9.9831,16.3984,7.9437,5.0066,11.0492,0.3386,3.9549,18.4297,14.8048,12.1591,2.0272,17.3717,12.148,1.6432,12.7088,0.314,17.2859,12.3443,34.9759,5.5565,4.7842,23.1288,0.4873,11.013,3.2416,-4.6871,7.1262,5.6563,0.3364,-3.1136,15.5438,-4.7029,19.5848,11.432,-2.5801,11.6695,-7.1838,-0.9758,-5.4493,9.0077,6.7239,12.8819,7.8805,-11.9567,11.0356,-6.9426,10.188,-0.3549,3.7889,7.9508,-0.3595,1.5359,20.1201,-1.2339,-6.1107,8.5734,16.9691,-24.345
0.0,12.7099,0.5351,12.7445,9.2653,13.3991,-0.2718,5.6461,13.6878,1.7478,8.2622,2.8864,-13.6261,14.1772,3.5381,6.1786,13.9677,9.2157,-6.1974,0.426,3.5331,0.7152,27.0377,0.3575,3.8953,14.4373,13.3368,-6.4785,1.1672,6.1137,0.3763,-14.4745,14.4852,-4.162,17.1873,12.2447,7.6479,1.9539,6.5312,13.8643,2.6771,-8.7491,-0.2464,10.1528,11.8312,20.0237,-22.5262,12.2224,-30.2347,17.4905,34.4123,13.1359,17.7099,5.1094,5.7198,13.8809,6.3429,20.5539,6.1197,1.5491,9.6917,14.1001,-13.7683,1.6393,-5.7425,6.4577,-3.7391,6.5934,14.3574,5.0226,-5.8282,12.4387,0.8826,-2.4993,23.7418,36.1383,17.5368,17.3497,21.6624,3.9156,13.1865,-3.9451,16.7456,-6.6353,-6.1066,6.7398,21.4856,2.7564,6.0099,5.7651,1.4049,-12.3467,7.1048,6.0185,11.1033,17.6537,-0.6896,4.1431,25.7827,2.3014,-0.7133,-10.1001,15.3506,17.8057,1.6267,13.0604,5.1171,9.195,22.4021,13.9384,19.2669,6.4811,6.9755,4.8747,-1.2184,3.0255,2.7861,1.3502,20.0149,-3.3119,6.9498,19.2001,10.1884,-3.7936,10.7525,0.3032,12.7101,13.0383,3.4026,2.8077,17.303,10.8751,0.6748,9.5011,6.2542,-8.871,-1.5731,36.7915,4.963,-7.2821,-6.5441,-4.6477,-0.8124,18.458,11.7552,9.0078,10.6957,11.755,-9.4705,4.1355,-17.196,15.2434,13.02,6.6095,17.3138,1.7448,-8.1912,13.5046,-16.1605,25.8748,10.1594,21.4378,5.6119,5.296,19.5599,-1.8267,19.1138,2.8102,11.07,6.0379,5.4963,-1.4906,-9.3656,4.9047,-9.522,29.2157,12.9307,4.1248,10.0347,4.9166,5.068,5.9898,9.6255,3.0046,10.5724,8.4577,-4.5343,12.952,0.7345,7.6392,-0.1194,-5.2961,9.3864,1.044,1.6216,18.4773,1.7318,-0.2945,9.3371,22.3957,8.6144
1.0,11.4471,1.0368,11.3071,7.7881,8.3213,1.4691,6.507,14.3981,2.3977,5.9109,3.881,4.4777,13.82,8.8324,8.919,14.8657,8.3892,-11.1083,18.2538,5.1366,16.8665,17.2579,6.2274,2.1851,12.4504,13.4883,6.163,-0.4144,5.8013,4.6268,-16.9977,7.0186,0.5192,12.2217,11.9153,0.9865,-2.2398,3.2559,10.1288,4.0529,-4.7476,11.166,11.7324,11.1235,-3.4431,-13.3051,12.7514,-22.6306,25.5788,22.8514,11.3318,10.3535,4.4137,5.4619,12.7871,24.2588,12.4939,7.461,3.5397,8.1922,13.5309,-4.2962,-0.7824,5.8016,5.0707,5.303,5.111,8.4145,5.0073,-6.1435,37.5927,0.8813,0.2862,27.0318,15.6129,22.2235,-2.836,14.5109,4.5034,15.817,11.345,14.0305,-1.4456,-1.7193,11.3081,18.5001,-0.577,13.5324,7.49,6.153,-0.6171,7.4187,9.4059,10.4087,11.8078,1.391,22.1297,38.3137,2.3471,-0.8286,-6.7557,2.1469,13.509,1.6346,8.9326,3.9715,8.7221,16.5395,13.9478,21.04,1.9876,7.5169,2.5695,17.3106,2.9436,-0.4362,4.1457,22.7722,-4.437,1.7519,35.9331,13.9145,8.3483,13.148,5.2642,12.5925,13.8952,2.3326,4.9834,16.223,13.106,0.6346,8.2634,6.7487,-1.5099,-6.3148,30.4991,15.5106,0.0621,9.7407,-3.5511,-7.5276,8.5321,17.6347,8.3772,5.9627,11.7954,15.5286,3.6482,13.0964,16.9881,14.7151,6.0925,15.9629,-3.353,-2.611,13.8606,-3.4078,28.0038,10.2628,14.9123,5.3248,6.8272,4.6864,7.8557,22.5094,2.7333,-1.536,1.1985,5.6056,-0.4658,-7.9058,22.9954,8.72,31.4293,16.1249,-9.6601,15.3674,-1.6328,3.8505,6.6444,11.6463,8.5726,16.2635,10.4645,-2.1295,6.9495,-5.0209,11.6063,-0.1939,1.8785,8.2412,2.3795,1.7397,18.6897,-1.2183,-0.0288,7.8077,8.6352,-3.7716
1.0,12.8129,4.5197,9.6644,1.8245,11.2723,-0.1126,4.286,18.9985,0.0787,7.847,-3.1823,0.7945,14.2509,8.3443,4.938,14.4561,8.2829,1.7709,21.6681,16.2874,16.3318,17.8867,-0.7711,3.1123,5.7653,13.8228,-0.2566,0.6605,5.7803,4.257,-17.2756,12.0751,3.303,9.3565,11.155,-0.0037,1.3274,6.2004,15.4202,2.1831,-10.6109,3.8981,11.2829,11.7596,7.207,11.5789,12.676,-12.5459,0.256,15.679,13.5081,13.8354,-4.2694,7.8127,8.6619,9.8798,21.823,6.7884,11.2864,7.9764,10.0581,1.0067,1.3449,-2.8475,7.2712,-1.5052,5.7307,8.7373,5.0303,-5.7422,22.9731,1.1498,4.8919,28.1762,28.1129,23.6202,-12.9205,24.0378,4.7004,16.8388,3.8007,15.3456,1.8718,-9.5008,-1.5066,18.8602,-3.8751,7.1279,5.4421,0.7075,-6.3509,7.2333,17.6145,10.8274,10.5006,0.6711,26.7787,25.8749,2.2656,-2.6266,-22.3173,20.3723,28.5147,1.4364,12.0847,4.2126,11.4364,16.676,14.0367,16.2269,3.1705,8.3333,2.1253,8.6437,4.325,1.401,3.9457,2.0809,0.5535,3.7128,36.5725,12.0546,-7.1666,9.905,1.7366,12.3797,12.6015,4.1187,3.5829,10.3018,12.9978,1.251,4.6715,6.7865,-0.535,-15.0436,23.5691,13.3596,3.1679,15.0447,3.6235,12.3349,17.8742,13.5096,8.3229,7.6265,12.1204,-4.5437,4.1497,17.2851,11.8299,12.3812,7.7868,17.7968,-1.8531,-10.6117,14.0241,-4.9649,15.2857,7.9504,40.5939,5.6589,8.9182,12.0738,4.5938,16.9004,3.0191,4.8774,2.8105,5.6552,-2.5274,0.6938,6.7505,9.474,17.8555,13.8845,-8.8921,6.9308,6.4425,2.4663,-14.4947,10.8147,-3.5811,0.7136,-0.6306,-7.6287,5.4204,1.6862,18.567,0.882,4.8423,0.6121,2.4559,7.9433,14.4569,0.2431,2.1925,8.922,14.6227,-7.4884
